-0.071643,-0.264548,0.338105
-0.040156,-0.971511,-0.086026
-0.053954,0.313881,0.188603
0.06096,0.483456,0.246015
0.060443,0.45821,0.245035
-0.145246,-0.487918,0.091095
-0.088607,0.224084,0.13879
0.107934,0.622529,0.134615
-0.007133,0.179695,-0.017463
-0.148283,-0.563041,0.113387
0.293062,-0.128139,0.15318
-0.126224,-0.046729,0.269618
-0.027393,0.086532,-0.028608
0.102783,0.356361,0.253483
-0.083124,0.139852,0.054507
0.06878,-0.342386,0.37841
0.155443,0.193447,-0.00182
0.145112,-0.747761,-0.05222
0.018929,0.041472,-0.052289
0.235834,-0.94845,0.223912
0.160437,0.319828,0.068617
0.063935,-0.272903,0.383975
-0.089613,0.204721,0.232859
0.007495,-0.746201,-0.06066
-0.044241,0.356626,0.198155
-0.010184,0.602726,0.224337
0.113018,0.347624,0.205589
0.095698,-0.096181,0.368582
0.237154,-0.178666,0.306141
-0.11489,-0.328445,0.026428
0.07755,-0.956409,0.338975
0.168512,-0.234417,0.260663
0.029201,0.366629,0.061411
-0.155311,-0.157715,0.205134
0.149736,0.255413,0.272365
-0.046786,-0.037085,-0.034946
0.176742,-0.978787,0.001745
-0.042702,0.382895,0.129069
0.026181,-0.281568,0.379283
-0.12187,-0.856336,0.121188
-0.056967,-0.985757,0.410771
0.257371,-0.928078,0.154994
0.024164,0.221175,-0.001762
0.273403,-0.76239,0.195404
0.047205,0.565376,0.253765
0.164233,-0.719262,0.354098
0.076403,-0.21964,0.081813
-0.103854,-0.093106,0.29734
0.137796,-0.993116,0.043263
-0.020797,0.417404,0.207836
-0.088606,-0.038519,0.045476
-0.159854,-0.088494,0.138626
0.184794,-0.04083,-0.035205
-0.119545,0.151112,0.13621
4.4e-05,0.453006,0.148421
0.252875,-0.997968,0.255717
-0.012653,0.315131,0.067428
0.206417,-0.00395,-0.016078
0.073696,0.489584,0.264292
0.145758,0.246897,0.266517
0.290758,-0.159033,0.131959
-0.09013,-0.025107,0.051148
0.059909,0.608881,0.052012
-0.030472,-0.355993,0.330236
-0.002026,-0.124668,0.368366
0.183457,0.35629,0.181797
0.072987,-0.297299,0.380826
0.196855,-0.553632,-0.029388
0.076147,-0.973369,0.444807
0.226382,-0.872269,0.265364
-0.236243,-0.989192,0.007836
-0.079333,0.237469,0.206154
0.065195,-0.914657,-0.019318
0.261766,-0.368825,0.047082
0.160602,-0.469588,-0.046778
0.244855,-0.587872,0.022423
0.209953,-0.280008,-0.021845
0.086152,-0.530159,-0.068031
0.030208,-0.993278,-0.173268
-0.058523,0.245598,0.090479
-0.067286,-0.086246,0.32628
0.042439,0.131144,-0.042281
0.099333,0.246403,0.001793
0.084873,0.611137,0.154444
-0.10819,0.166682,0.231922
-0.158639,-0.232722,0.189149
0.192538,-0.91339,0.272097
0.085391,-0.974569,0.412137
0.207847,-0.178953,0.245388
0.274808,-0.980886,0.032514
0.088578,0.190406,-0.016237
0.063097,0.235861,0.308572
-0.127337,0.053171,0.084151
0.046768,0.249754,-0.001033
-0.150326,-0.117175,0.174922
0.076692,0.623938,0.164065
-0.066095,0.273943,0.216393
-0.123435,-0.277887,0.279024
-0.149257,-0.124038,0.149098
-0.101581,-0.223661,0.310157
0.15799,-0.197817,0.043987
-0.014346,0.460267,0.10342
0.234972,-0.854091,0.281676
-0.063974,0.256628,0.106872
0.103869,0.45812,0.228477
0.121265,-0.223522,0.379989
-0.054529,-0.808032,-0.020853
0.036618,-0.966949,0.276653
-0.086198,0.238841,0.104631
-0.019399,0.357851,0.151128
-0.030783,-0.138402,0.027981
0.261807,-0.204289,0.043933
-0.031345,0.594618,0.195436
0.007534,0.620441,0.218602
0.096311,0.068963,0.353204
0.036671,-0.995092,-0.032945
0.278011,-0.388279,0.224313
-0.023318,-0.225109,0.23666
0.094433,-0.54779,-0.066845
-0.011888,0.556158,0.077451
-0.127004,-0.977353,0.355441
-0.00118,0.302387,0.093541
0.005705,0.408682,0.22376
-0.130373,0.028776,0.05179
0.195797,-0.091636,-0.026626
-0.090708,-0.028789,0.054364
0.098581,0.2514,0.267925
-0.030253,-0.114787,0.352194
0.05433,-0.252983,0.252276
-0.179669,-0.98358,0.106774
0.226782,-0.522973,-0.005452
0.279868,-0.3852,0.077862
-0.153149,-0.022825,0.177165
0.213428,-0.992735,0.005156
0.102608,0.297232,0.268317
-0.082978,0.264034,0.178344
0.184458,0.053166,-0.025099
0.17371,0.181963,0.015039
0.184705,0.185267,0.012152
-0.002675,-0.368032,0.365373
-0.118484,-0.83663,0.244315
0.069913,0.366073,0.069763
-0.012713,-0.984204,0.313207
-0.072835,0.29378,0.149447
-0.103503,0.063552,0.261319
0.130327,-0.271717,0.252033
-0.083578,-0.879739,0.035439
0.216304,0.056285,0.017133
-0.026667,0.305778,0.195013
0.039359,0.051866,0.358077
-0.069048,-0.491831,-0.025472
0.144538,0.119539,-0.022738
0.177007,-0.726713,0.341637
0.023106,0.42626,0.118573
-0.120955,0.144265,0.13093
0.252558,0.176315,0.160303
-0.030065,0.230222,0.056781
0.135387,0.216296,0.246901
0.259946,0.104743,0.092904
0.192067,0.06646,-0.012673
-0.069318,0.277714,0.216856
-0.11971,0.108022,0.1215
0.153106,0.557328,0.208466
0.243342,0.163902,0.129179
0.233587,0.079317,0.265338
0.046253,-0.214761,0.084271
0.046649,-0.778034,-0.055473
0.072009,-0.713653,-0.063448
-0.064071,-0.412912,-0.030712
0.137208,0.289742,0.03156
0.117294,0.479869,0.071886
-0.043812,-0.120669,0.352841
0.058234,0.554968,0.255142
-0.098132,-0.953982,0.160352
-0.052745,0.296651,0.161381
-0.140496,-0.118933,0.061828
0.19536,-0.257461,0.345997
0.157398,-0.99286,0.083921
0.122967,-0.209384,0.379141
0.079729,0.245195,0.309359
0.066402,0.324387,0.06488
0.019681,-0.041437,0.356102
-0.073428,-0.08582,0.323602
0.028154,0.441244,0.0748
0.233243,0.12819,0.05201
-0.124356,0.100481,0.103299
0.055861,-0.903635,0.319374
-0.097777,0.057031,0.063374
0.054763,0.441179,0.060912
-0.022822,0.223601,0.056236
0.244582,0.17599,0.101291
0.287012,-0.026615,0.175012
0.326068,-0.987431,0.063668
-0.041682,-0.294615,-0.043043
0.134783,0.424465,0.21286
-0.07027,0.254001,0.098191
0.227733,-0.983142,-0.046966
0.126817,0.230062,0.169911
-0.012788,-0.981774,0.301399
0.264164,-0.271806,0.2602
0.166824,-0.99015,-0.088283
0.13268,0.286091,0.038685
-0.102119,-0.98718,-0.004746
0.272316,0.055632,0.190245
0.253919,0.113508,0.195215
0.010924,0.284328,0.042258
0.237054,0.189616,0.201547
-0.140849,-0.056852,0.219644
-0.129566,-0.007472,0.254826
0.111256,0.253929,0.003142
-0.093154,-0.286566,-0.000314
0.137107,-0.786401,0.355354
0.015894,0.349833,0.044889
0.264591,-0.96729,0.155287
0.278071,0.018451,0.11115
-0.11371,0.013058,0.278436
-0.057303,-0.157686,0.269853
-0.020139,0.426436,0.194702
0.033524,0.619267,0.098884
0.227378,-0.118597,0.285666
0.023285,0.23524,0.288771
-0.090057,-0.137388,0.255843
0.256144,-0.848607,0.212563
0.077752,-0.987441,0.275532
0.176661,-0.085182,-0.039183
0.090029,0.46672,0.059086
-0.008398,-0.992223,-0.121067
0.260208,-0.745256,0.050951
-0.082552,0.238614,0.078152
-0.052577,-0.711894,-0.029371
-0.059765,0.12701,0.298295
0.029915,0.269371,0.269564
0.232287,0.083216,0.047271
0.183942,0.103812,-0.000189
0.027683,-0.364468,0.378685
-0.09379,-0.14045,0.067375
0.139731,-0.966169,-0.016858
0.145232,-0.561155,-0.054398
0.028808,-0.417782,-0.067816
0.186116,-0.600233,-0.035743
-0.094925,-0.007666,0.305199
0.083397,0.363876,0.266913
-0.021111,0.384044,0.220745
0.237948,0.17963,0.13787
0.287468,-0.217539,0.186009
0.08666,0.413107,0.230704
-0.034166,0.246881,0.28199
0.189285,-0.131557,-0.013898
0.245726,0.061629,0.232255
-0.113783,0.017824,0.278655
0.029452,0.02136,-0.057444
0.015654,-0.915863,0.001206
-0.084236,-0.988712,-0.029997
0.023642,-0.233913,-0.064014
-0.1439,-0.304165,0.139318
0.252276,-0.980826,0.010442
0.225434,0.110051,0.260689
-0.033055,-0.322186,0.348208
0.0309,0.207225,0.300969
0.097727,-0.97789,-0.046765
0.136743,0.206691,0.265152
0.099696,-0.066538,-0.054036
0.250852,-0.046954,0.034714
0.016488,0.352404,0.048139
0.100174,-0.262613,0.327501
0.00092,-0.984624,0.336518
0.256543,-0.514969,0.035523
0.236241,0.210983,0.155627
-0.027701,0.303761,0.243389
0.247102,-0.85358,0.262804
0.080454,0.356527,0.026816
-0.019778,0.243235,0.034748
0.0542,0.374373,0.048326
-0.015894,0.61024,0.215655
0.059416,-0.385958,-0.068997
-0.096344,-0.981426,0.329631
0.069818,0.405004,0.051197
-0.129728,0.028415,0.063762
0.285038,-0.158371,0.098236
0.283554,-0.625854,0.197221
0.284236,-0.081213,0.113474
0.131343,-0.232391,0.114793
-0.001282,0.127902,-0.025543
0.075967,0.201054,-0.012206
-0.044809,-0.182559,0.09927
0.282904,-0.080285,0.097631
-0.156853,-0.117528,0.170905
-0.138968,-0.129989,0.115998
0.017218,0.609708,0.241645
0.153134,0.52321,0.209295
0.287871,-0.729404,0.108831
-0.269475,-0.988911,0.064865
-0.053464,-0.975135,-0.068661
0.169635,0.397268,0.175845
0.183564,-0.284386,-0.035905
0.327685,-0.995457,0.216914
0.129927,0.283946,0.0378
0.039641,0.295246,0.038352
0.257189,0.095782,0.162381
-0.150355,-0.232654,0.101767
0.135457,-0.568548,-0.05911
0.099541,0.023818,-0.050147
0.176372,-0.548737,-0.040146
0.049272,0.447491,0.227061
-0.013989,0.144537,0.315703
-0.181006,-0.984041,0.35251
0.170203,-0.540282,-0.044204
0.019537,-0.626625,0.37908
0.02788,0.20927,-0.015741
0.093007,0.022093,0.37008
0.244027,0.158895,0.179932
0.103493,0.184384,-0.015583
0.129716,0.23927,0.282578
-0.034633,-0.598837,-0.052557
-0.023123,-0.074989,0.345852
0.0204,-0.180872,-0.060046
0.061503,-0.13854,-0.077522
0.027449,-0.271981,-0.06441
0.136757,0.322856,0.259372
-0.149831,-0.78339,0.134302
-0.142014,0.009018,0.217038
-0.162239,-0.149542,0.143779
-0.05702,-0.688993,0.337449
0.260165,-0.53561,0.275421
0.197456,-0.185246,0.25159
0.236803,-0.946764,0.08432
0.260396,0.097525,0.093318
0.253926,0.018038,0.051269
0.146695,0.203367,0.259613
0.259178,0.117215,0.084299
-0.104562,-0.586054,0.298532
-0.134807,-0.780494,0.114603
0.123292,0.290596,0.037021
-0.033629,0.120201,0.31929
0.199442,0.315821,0.175398
0.093388,-0.919894,0.354524
-0.051686,-0.090401,0.349713
0.046823,0.214932,-0.004671
-0.106959,0.12525,0.264879
0.08867,0.333009,0.168841
0.120492,0.359525,0.224765
0.279461,-0.295538,0.225849
0.13059,0.238409,0.232098
0.065904,-0.253099,0.151634
0.233093,-0.075165,0.000547
0.139994,0.285898,0.05668
0.280069,-0.977621,0.121645
-0.124994,0.037203,0.08058
-0.092183,-0.980188,-0.135851
0.038519,0.625842,0.112755
-0.083448,0.268952,0.10948
-0.071206,0.193435,0.040285
0.063715,-0.130825,-0.070254
0.17783,-0.78387,-0.031689
0.303224,-0.987145,0.148699
0.126051,-0.700117,0.373685
-0.016523,0.144559,0.30821
0.154971,0.442014,0.184437
0.255636,-0.000679,0.250975
0.137255,-0.091202,-0.058665
-0.125401,0.10874,0.133491
0.166766,-0.141162,-0.051541
0.07766,0.17336,-0.028983
-0.093086,-0.750063,0.025379
0.234104,-0.133419,0.05376
-0.013957,0.1825,0.312715
0.091747,-0.208111,0.338971
0.28582,-0.545147,0.092122
-0.117995,0.152268,0.172865
0.106939,0.422274,0.071629
0.105201,0.313851,0.268224
0.287803,-0.598856,0.109112
-0.143994,-0.127548,0.166561
0.238821,0.183493,0.107376
-0.080381,-0.124494,-0.020171
0.253437,-0.526933,0.027754
-0.00013,-0.307746,0.375565
-0.079543,0.250558,0.202962
-0.062333,0.181805,0.025444
0.085334,0.337624,0.248333
-0.016061,-0.19434,0.289072
-0.104122,-0.967742,-0.134152
0.032221,0.164995,0.317651
0.123255,-0.940671,-0.018839
0.046889,0.373279,0.05193
0.283664,-0.706594,0.096054
0.02652,-0.930424,0.278805
0.201947,0.197697,0.049266
-0.026558,-0.908922,0.008463
0.185681,0.181066,0.269134
0.153136,0.192046,0.018325
0.004168,-0.247231,0.29089
0.028667,0.481923,0.242657
0.023728,-0.226864,0.09839
0.275277,-0.264112,0.22876
-0.031216,0.523929,0.189531
0.254932,0.005648,0.248153
0.09122,-1.003339,-0.159883
0.208438,-0.185417,0.135052
-0.028829,0.34383,0.095666
0.200501,0.281353,0.104464
0.167139,-0.094217,0.326109
0.119387,0.399812,0.102558
0.143018,0.25326,0.015196
-0.069033,-0.950088,0.280841
0.270723,0.014028,0.228336
0.252791,0.110861,0.067968
-0.115539,-0.414742,0.29072
0.194428,0.0007,-0.019703
-0.139829,-0.864483,0.211348
-0.051708,0.035735,0.004468
0.280749,-0.001209,0.128818
0.001347,-0.239428,0.292073
-0.024146,0.445401,0.181843
-0.047246,0.301417,0.165067
0.200218,0.014421,0.327578
0.274725,-0.431645,0.074246
0.164218,0.024874,-0.03739
-0.125147,-0.442523,0.041379
0.244278,-0.874834,0.042512
0.172164,0.248876,0.24034
0.27485,0.047207,0.137252
-0.17519,-0.984308,0.191599
0.221506,0.187602,0.2
-0.022623,0.493941,0.087908
0.140132,0.554164,0.075362
0.279675,-0.740332,0.087757
-0.008993,-0.276037,0.367961
-0.030858,-0.982116,-0.046856
-0.024266,-0.989868,-0.107442
0.078127,0.203115,-0.012993
-0.033384,0.230074,0.060801
0.271656,0.05645,0.204376
0.135883,0.064777,0.334387
-0.080464,-0.809942,-9.1e-05
0.240656,0.129644,0.067628
0.134321,0.227414,0.164702
-0.045294,-0.091198,0.353842
0.240012,0.190033,0.119007
0.006613,0.208907,-0.016037
0.110008,0.4412,0.237371
-0.010836,0.266993,0.050201
-0.117776,0.172089,0.137472
0.123728,0.300777,0.263047
0.142195,-0.796996,-0.044576
-0.041449,0.173394,-0.002063
0.258885,-0.30481,0.039704
0.077099,0.17569,-0.027072
-0.071928,-0.980561,0.167822
-0.122094,0.141976,0.20417
0.115568,0.608389,0.188849
0.183299,0.104664,0.309631
-0.178223,-0.983739,0.349916
-0.039503,-0.26789,0.345589
0.164953,0.110651,0.319386
0.017951,-0.025691,0.355961
0.26113,-0.841893,0.1495
-0.009728,0.361541,0.165044
0.265978,0.054867,0.091952
-0.061093,-0.217501,-0.034869
0.003587,0.160347,0.318347
-0.138152,-0.094743,0.052397
-0.130595,-0.116105,0.257112
0.08482,-0.273567,0.318065
0.026101,-0.255978,0.333697
-0.147607,-0.439888,0.113259
-0.149681,-0.311845,0.154335
0.026147,0.308927,0.055507
0.000103,-0.783124,-0.051525
-0.017902,-0.306761,0.365168
-0.076876,0.224635,0.072328
-0.027002,0.469178,0.144106
0.253073,-0.012237,0.041256
0.127759,0.408623,0.228635
-0.086714,0.225946,0.073861
0.004316,-0.090467,0.351881
0.275064,-0.005224,0.102336
-0.223793,-0.984218,-0.039329
-0.041163,0.310496,0.161296
0.255608,-0.816465,0.219165
0.248492,-0.892781,0.13768
0.117132,0.254594,0.011834
0.253955,0.052039,0.233992
-0.02365,-0.977455,-0.169532
-0.068656,-0.43054,0.336656
0.229493,-0.862325,0.275847
-0.197251,-0.985424,0.249711
-0.060183,-0.932753,0.024227
0.189501,-0.198597,0.251278
-0.188026,-0.982986,0.208266
0.185041,0.269821,0.21049
-0.00957,-0.8546,-0.041659
0.284918,0.013648,0.15377
0.163124,0.499613,0.111528
0.060149,-0.960004,0.328776
0.110213,0.20252,-0.007577
0.091019,-0.99775,-0.096064
-0.0838,-0.164975,0.231568
0.055551,-0.977004,0.350583
-0.092779,0.177759,0.094969
-0.036433,-0.0852,0.355291
0.1896,-0.090698,-0.035715
0.104691,0.131496,0.339655
0.135481,0.105051,-0.019747
0.207352,0.272694,0.125148
0.055635,-0.105338,0.369114
0.177258,-0.529685,-0.039844
-0.042315,-0.982307,0.354278
0.066745,0.44184,0.060449
-0.039725,-0.869227,-0.023721
0.182885,0.033084,-0.022863
0.199949,-0.960648,0.049438
-0.101454,-0.808941,0.268831
0.225858,-0.988309,0.208437
-0.009752,-0.111698,0.352208
-0.001446,0.056883,-0.044612
0.059856,-0.986646,0.242055
-0.023572,0.35493,0.098506
-0.045905,0.303862,0.176996
0.015286,-0.994221,-0.092479
-0.082751,0.237384,0.209918
0.277604,-0.992535,0.207079
0.167203,-0.656,-0.045016
-0.004185,-0.058847,0.352766
0.089209,0.256737,0.308234
-0.136665,-0.984091,0.227943
0.082842,0.424676,0.23867
0.230386,0.166506,0.167621
0.086308,-0.974132,0.44715
-0.066849,-0.891038,0.025133
-0.024743,-0.030479,0.355565
0.150919,-0.425444,-0.050018
-0.122641,-0.091348,0.024782
0.253355,-0.635956,0.031204
0.008162,-0.230535,0.157357
0.093346,0.207409,-0.011647
0.182884,-0.943638,0.023801
0.093125,0.305346,0.260545
0.132426,0.099893,-0.024537
-0.072373,0.164278,0.275807
-0.092078,0.203944,0.233747
-0.14445,-0.870328,0.146193
0.241487,0.159645,0.13193
0.045084,0.31742,0.083012
0.125982,0.292736,0.02766
0.133375,0.210751,0.265633
0.124562,0.25973,0.017672
0.242086,-0.676572,0.022089
0.021841,-0.036447,-0.057197
0.132987,0.263268,0.279537
0.152758,-0.995005,0.068651
-0.101005,0.044103,0.06805
-0.030612,0.213783,0.051061
-0.158218,-0.214045,0.191459
0.063408,0.286356,0.020993
-0.011428,-0.986794,0.065369
0.281158,-0.148266,0.226277
0.323266,-0.985555,0.065306
-0.132417,0.072928,0.219293
-0.148518,-0.226107,0.108334
-0.080246,0.035495,0.039373
0.088243,-0.515472,-0.064272
-0.043013,0.496934,0.188141
0.193626,-0.983977,0.001443
0.009199,0.251981,0.033578
-0.086775,0.155044,0.041636
-0.080831,0.006771,0.00133
-0.108329,0.211105,0.161482
0.228937,-0.826709,0.008592
-0.040937,0.18905,0.287133
-0.147584,-0.836416,0.126406
0.056777,0.37367,0.048137
0.044184,-0.788959,-0.052277
0.096703,-0.590476,-0.066072
-0.013304,0.242529,0.02398
-0.045825,0.325783,0.2045
-0.154333,-0.106344,0.18617
-0.081557,0.129928,0.026463
-0.126421,0.107116,0.119348
0.290672,-0.686136,0.155055
0.086919,0.620413,0.172663
0.043899,0.625253,0.118958
0.093726,-0.592674,-0.06579
-0.032956,0.297126,0.056879
-0.101841,0.106015,0.026407
-0.042764,0.49275,0.168508
0.02822,0.532298,0.247949
-0.134307,-0.083656,0.256303
-0.017483,0.331157,0.253428
-0.00538,0.280105,0.269413
0.095555,-0.048118,-0.059757
0.148552,0.401098,0.096587
-0.069639,0.147823,0.027039
-0.046649,0.231052,0.061256
0.087166,0.043291,0.362015
-0.008105,0.273852,0.041204
0.182484,0.316487,0.171394
-0.148207,-0.094342,0.20208
0.025416,-0.993649,-0.062673
0.253595,-0.649882,0.265724
-0.019178,0.146695,0.312665
-0.146937,-0.832081,0.121463
-0.139293,-0.969739,-0.150153
-0.007643,0.139441,-0.024651
-0.048457,-0.60631,0.344191
0.226614,-0.981474,-0.002184
0.043182,0.038439,0.366053
0.109571,-0.061671,-0.056587
0.193152,0.057825,-0.011108
-0.062049,-0.764187,0.319319
0.029384,-0.261434,0.333438
0.008623,0.464255,0.075115
-0.054285,0.136539,0.296758
0.108937,0.447033,0.191241
0.06073,-0.986734,0.227659
0.137199,-0.010498,-0.049467
-0.049751,0.090047,0.324374
-0.056527,0.333088,0.194154
-0.147451,-0.391614,0.138407
-0.129813,-0.978906,0.074832
-0.152907,-0.115238,0.149374
0.278381,0.008203,0.101128
-0.122524,0.165519,0.131956
0.130657,-0.143094,0.379517
0.037308,0.178619,0.300875
0.099751,-0.235083,0.33538
-0.123064,-0.250318,0.037524
0.128728,0.336352,0.180497
0.353764,-0.990743,0.189685
-0.018223,0.340843,0.13504
0.266808,-0.978628,0.039467
0.136357,0.195342,-0.005537
0.262605,-0.146674,0.273636
0.284826,-0.470122,0.206675
0.216241,0.223184,0.066022
-0.009553,-0.089088,-0.059083
-0.113898,-0.980835,0.034569
0.197117,-0.407291,0.340156
0.213887,0.218509,0.193102
-0.006173,0.12792,0.336476
0.098446,-0.114899,0.372224
0.179527,-0.646823,-0.036506
-0.074321,-0.188204,0.335953
0.247433,-0.813593,0.233282
0.104043,0.62003,0.1105
-0.127997,-0.094325,0.051031
-0.052006,-0.940168,0.295609
0.004858,-0.003163,-0.052906
0.105442,0.108969,0.354397
-0.08811,-0.575246,0.321012
0.249417,0.014682,0.248268
0.237082,-0.980442,-0.009414
-0.140777,-0.344853,0.07206
0.203197,0.203931,0.03691
0.172696,-0.570273,0.354566
0.049765,-0.253773,0.226716
0.004252,-0.983307,-0.173736
-0.210835,-0.98366,0.211231
-0.106753,-0.086545,0.305088
0.250683,0.133748,0.12702
-0.03394,-0.979805,-0.147706
0.297486,-0.144558,0.157516
-0.104807,0.132156,0.08554
-0.103964,-0.974143,-0.058846
0.040988,0.427098,0.068337
-0.073272,0.272837,0.128914
-0.06051,0.204919,0.268387
0.080346,0.285696,0.021658
0.174075,0.182954,0.018078
-0.183475,-0.986575,0.271022
0.042628,0.546068,0.047411
-0.047006,0.138341,0.315823
0.103139,0.249184,0.01108
0.286491,-0.053365,0.115993
-0.139991,0.006281,0.215208
-0.125965,0.018207,0.09826
0.222728,-0.877032,0.261069
0.193091,-0.135243,-0.035266
-0.101468,0.183087,0.187505
-0.157115,-0.199347,0.147338
0.225473,-0.135838,0.24839
0.16308,0.396506,0.201021
0.180723,0.196524,0.024984
0.07395,0.22823,0.292971
-0.154413,-0.255164,0.164976
0.270909,-0.119727,0.230235
0.200483,-0.318466,0.345788
-0.02286,0.081986,-0.027885
0.157314,-0.083944,-0.047207
-0.014637,-0.974151,0.297146
0.182847,0.253456,0.24972
-0.135084,-0.022043,0.225027
0.122965,0.545186,0.244478
0.158125,0.495278,0.09157
0.004003,0.387637,0.06363
-0.083036,0.16002,0.032832
-0.129985,-0.388363,0.044155
-0.174797,-0.974044,-0.006601
0.057594,-0.245097,0.12479
0.122803,0.296527,0.024483
0.246243,-0.925384,0.231901
0.005896,0.056749,-0.046127
0.112305,0.390685,0.056391
-0.087196,-0.976168,0.23532
0.280745,-0.775137,0.10305
0.158886,0.165905,0.289116
-0.021276,-0.429505,0.362225
0.169839,0.546687,0.139313
0.20003,0.30143,0.189453
-0.052014,0.099162,-0.017111
0.166652,-0.729137,0.343718
0.11685,0.608486,0.194039
-0.104087,0.074989,0.058065
-0.063695,0.000117,-0.014917
0.16491,0.287956,0.057011
0.108896,0.603978,0.185746
0.227959,-0.993731,0.224299
0.066404,-0.303736,0.37697
0.274842,-0.979607,0.043967
0.010124,0.451092,0.076552
-0.249982,-0.978715,0.151441
-0.080838,-0.976994,-0.0776
-0.061916,0.322782,0.181682
0.05937,-0.913795,-0.018739
0.284356,-0.305341,0.098287
0.195812,0.053031,-0.018951
0.179962,0.310748,0.160401
-0.028669,0.261082,0.063534
0.187785,0.019773,-0.023293
0.282054,-0.669352,0.088771
0.130512,0.537379,0.069886
0.196279,0.134323,0.019158
-0.224678,-0.978627,0.13253
0.164667,0.613753,0.145097
0.07358,0.393577,0.23636
0.244113,-0.455935,0.01499
0.219991,0.132018,0.259258
-0.09684,-0.419505,0.317917
0.173742,-0.218155,0.16731
-0.060066,0.308186,0.184396
0.012339,0.220789,0.282012
0.02512,-0.981382,0.346556
-0.014192,0.297518,0.248878
0.238695,0.164142,0.191469
0.083102,0.442104,0.070613
0.018357,0.469564,0.07092
0.147231,0.265575,0.282379
